SeqName	GC	Length
RegSeq393	0.353086419753086	810
RegSeq394	0.33130081300813	492
RegSeq395	0.33278955954323	613
RegSeq396	0.354966887417219	755
RegSeq397	0.214285714285714	210
RegSeq398	0.363112391930836	694
RegSeq399	0.343283582089552	201
RegSeq400	0.329519450800915	437
RegSeq401	0.282051282051282	117
RegSeq402	0.307142857142857	280
RegSeq403	0.217687074829932	147
RegSeq404	0.355987055016181	309
RegSeq405	0.334126984126984	1260
RegSeq406	0.422459893048128	561
RegSeq407	0.347945205479452	365
RegSeq408	0.34453781512605	357
RegSeq409	0.227027027027027	185
RegSeq410	0.369897959183673	784
RegSeq411	0.418367346938776	98
RegSeq412	0.328719723183391	289
RegSeq413	0.380530973451327	226
RegSeq414	0.325490196078431	255
RegSeq415	0.226086956521739	115
RegSeq416	0.365591397849462	1116
RegSeq417	0.335576114381833	1189
RegSeq418	0.373879641485275	781
RegSeq419	0.352187028657617	1326
RegSeq420	0.340891321344801	1279
RegSeq421	0.34525939177102	1118
RegSeq422	0.402394106813996	1086
RegSeq423	0.348396501457726	1372
RegSeq424	0.404376784015224	1051
RegSeq425	0.418604651162791	1075
RegSeq426	0.319383259911894	454
RegSeq427	0.350567465321564	793
RegSeq428	0.355163727959698	794
RegSeq429	0.357388316151203	582
RegSeq430	0.289075630252101	595
RegSeq431	0.35672514619883	342
RegSeq432	0.310344827586207	116
RegSeq433	0.331081081081081	1184
RegSeq434	0.369116432700248	1211
RegSeq435	0.385502471169687	1214
RegSeq436	0.299715909090909	704
RegSeq437	0.441351888667992	503
RegSeq438	0.378787878787879	264
RegSeq439	0.247933884297521	242
RegSeq440	0.298642533936652	221
RegSeq441	0.319838056680162	247
RegSeq442	0.318385650224215	223
RegSeq443	0.353233830845771	201
RegSeq444	0.311004784688995	209
RegSeq445	0.37037037037037	108
RegSeq446	0.308695652173913	230
RegSeq447	0.283828382838284	303
RegSeq448	0.347181008902077	337
RegSeq449	0.375	72
RegSeq450	0.417159763313609	676
RegSeq451	0.327102803738318	321
RegSeq452	0.273972602739726	292
RegSeq453	0.389016018306636	437
RegSeq454	0.324034334763948	466
RegSeq455	0.256410256410256	156
RegSeq456	0.337662337662338	385
RegSeq457	0.273037542662116	293
RegSeq458	0.380573248407643	628
RegSeq459	0.289115646258503	294
RegSeq460	0.389010989010989	910
RegSeq461	0.314285714285714	210
RegSeq462	0.37219730941704	446
RegSeq463	0.354477611940299	268
RegSeq464	0.224299065420561	107
RegSeq465	0.224719101123595	89
RegSeq466	0.300411522633745	243
RegSeq467	0.292397660818713	171
RegSeq468	0.400215749730313	927
RegSeq469	0.28158844765343	277
RegSeq470	0.378600823045267	486
RegSeq471	0.308370044052863	227
RegSeq472	0.395631067961165	1236
RegSeq473	0.199170124481328	241
RegSeq474	0.366533864541833	251
RegSeq475	0.37007874015748	381
RegSeq476	0.351219512195122	615
RegSeq477	0.345360824742268	388
RegSeq478	0.251428571428571	175
RegSeq479	0.347663551401869	535
RegSeq480	0.372881355932203	531
RegSeq481	0.330037082818294	809
RegSeq482	0.348017621145374	227
RegSeq483	0.365991902834008	1235
RegSeq484	0.406122448979592	490
RegSeq485	0.340966921119593	786
RegSeq486	0.367372353673724	803
RegSeq487	0.305755395683453	556
RegSeq488	0.405555555555556	900
RegSeq489	0.328671328671329	572
RegSeq490	0.314465408805031	318
RegSeq491	0.329896907216495	388
RegSeq492	0.397790055248619	181
RegSeq493	0.359882005899705	339
RegSeq494	0.300518134715026	193
RegSeq495	0.311827956989247	93
RegSeq496	0.345167652859961	507
RegSeq497	0.310344827586207	290
RegSeq498	0.37150466045273	751
RegSeq499	0.321888412017167	466
RegSeq500	0.36283185840708	339
RegSeq501	0.385922330097087	412
RegSeq502	0.334728033472803	239
RegSeq503	0.369606003752345	533
RegSeq504	0.394366197183099	71
RegSeq505	0.26953125	512
RegSeq506	0.340579710144928	276
RegSeq507	0.336363636363636	440
RegSeq508	0.3785594639866	597
RegSeq509	0.39825327510917	1145
RegSeq510	0.30835734870317	347
RegSeq511	0.256198347107438	121
RegSeq512	0.306701030927835	388
RegSeq513	0.332009531374106	1259
RegSeq514	0.352393617021277	752
RegSeq515	0.387126019945603	1103
RegSeq516	0.384267631103074	1106
RegSeq517	0.340277777777778	288
RegSeq518	0.216	125
RegSeq519	0.300225733634311	443
RegSeq520	0.376623376623377	385
RegSeq521	0.398625429553265	291
RegSeq522	0.326666666666667	150
RegSeq523	0.413333333333333	225
RegSeq524	0.379166666666667	240
RegSeq525	0.294117647058824	357
RegSeq526	0.397981254506128	1387
RegSeq527	0.298578199052133	211
RegSeq528	0.313232830820771	597
RegSeq529	0.391136801541426	519
RegSeq530	0.347345132743363	452
RegSeq531	0.314285714285714	280
RegSeq532	0.333333333333333	363
RegSeq533	0.298994974874372	398
RegSeq534	0.375446109921485	1401
RegSeq535	0.383777239709443	826
RegSeq536	0.397025171624714	874
RegSeq537	0.291935483870968	620
RegSeq538	0.359621451104101	634
RegSeq539	0.282758620689655	435
RegSeq540	0.39686684073107	383
RegSeq541	0.340314136125654	191
RegSeq542	0.330275229357798	327
RegSeq543	0.426573426573427	858
RegSeq544	0.31547619047619	336
RegSeq545	0.34375	448
RegSeq546	0.348484848484849	198
RegSeq547	0.322259136212625	301
RegSeq548	0.276315789473684	152
RegSeq549	0.327922077922078	308
RegSeq550	0.381112984822934	593
RegSeq551	0.347517730496454	141
RegSeq552	0.314285714285714	210
RegSeq553	0.367441860465116	860
RegSeq554	0.436893203883495	103
RegSeq555	0.259259259259259	189
RegSeq556	0.318181818181818	154
RegSeq557	0.376760563380282	852
RegSeq558	0.352272727272727	528
RegSeq559	0.335648148148148	432
RegSeq560	0.29757785467128	289
RegSeq561	0.339762611275964	674
RegSeq562	0.39426523297491	558
RegSeq563	0.438472418670438	707
RegSeq564	0.413793103448276	203
RegSeq565	0.267605633802817	213
RegSeq566	0.378698224852071	338
RegSeq567	0.319327731092437	119
RegSeq568	0.355212355212355	259
RegSeq569	0.294573643410853	129
RegSeq570	0.28740157480315	254
RegSeq571	0.336336336336336	333
RegSeq572	0.360294117647059	136
RegSeq573	0.337278106508876	169
RegSeq574	0.327956989247312	186
RegSeq575	0.421313506815366	807
RegSeq576	0.287937743190661	257
RegSeq577	0.350323624595469	1236
RegSeq578	0.26797385620915	153
RegSeq579	0.33502538071066	197
RegSeq580	0.317241379310345	290
RegSeq581	0.408360128617363	311
RegSeq582	0.358974358974359	156
RegSeq583	0.28021978021978	182
RegSeq584	0.398562300319489	1252
RegSeq585	0.332710280373832	535
RegSeq586	0.29	200
RegSeq587	0.300411522633745	243
RegSeq588	0.25	148
RegSeq589	0.398821218074656	509
RegSeq590	0.371428571428571	350
RegSeq591	0.345454545454545	165
RegSeq592	0.331278890600925	649
RegSeq593	0.29004329004329	231
RegSeq594	0.349514563106796	206
RegSeq595	0.372340425531915	470
RegSeq596	0.337110481586402	353
RegSeq597	0.378494623655914	465
RegSeq598	0.457386363636364	352
RegSeq599	0.336734693877551	294
RegSeq600	0.314984709480122	327
RegSeq601	0.364615384615385	650
RegSeq602	0.369491525423729	295
RegSeq603	0.398496240601504	133
RegSeq604	0.302895322939866	898
RegSeq605	0.308016877637131	237
RegSeq606	0.327935222672065	494
RegSeq607	0.383333333333333	420
RegSeq608	0.266666666666667	165
RegSeq609	0.403174603174603	315
RegSeq610	0.31340206185567	485
RegSeq611	0.316939890710383	183
RegSeq612	0.315136476426799	403
RegSeq613	0.275862068965517	116
RegSeq614	0.333333333333333	213
RegSeq615	0.347305389221557	167
RegSeq616	0.439306358381503	173
RegSeq617	0.352272727272727	176
RegSeq618	0.258064516129032	341
RegSeq619	0.310679611650485	412
RegSeq620	0.330935251798561	139
RegSeq621	0.32280701754386	570
RegSeq622	0.355029585798817	507
RegSeq623	0.362919132149901	507
RegSeq624	0.363494539781591	641
RegSeq625	0.393939393939394	198
RegSeq626	0.292993630573248	314
RegSeq627	0.351941747572816	412
RegSeq628	0.345890410958904	876
RegSeq629	0.32	200
RegSeq630	0.348837209302326	903
RegSeq631	0.312217194570136	221
RegSeq632	0.261538461538462	130
RegSeq633	0.355555555555556	90
RegSeq634	0.311787072243346	526
RegSeq635	0.336206896551724	232
RegSeq636	0.322097378277154	267
RegSeq637	0.330909090909091	275
RegSeq638	0.290123456790123	162
RegSeq639	0.397101449275362	345
RegSeq640	0.351226993865031	652
RegSeq641	0.299450549450549	364
RegSeq642	0.33695652173913	460
RegSeq643	0.274881516587678	211
RegSeq644	0.365988909426987	541
RegSeq645	0.327176781002639	379
RegSeq646	0.318181818181818	352
RegSeq647	0.366935483870968	248
RegSeq648	0.321981424148607	323
RegSeq649	0.32398753894081	321
RegSeq650	0.356943150046598	1073
RegSeq651	0.372384937238494	1195
RegSeq652	0.330459770114943	348
RegSeq653	0.363106796116505	515
RegSeq654	0.28515625	256
RegSeq655	0.364461738002594	771
RegSeq656	0.35448275862069	725
RegSeq657	0.285223367697594	291
RegSeq658	0.338983050847458	295
RegSeq659	0.312997347480106	377
RegSeq660	0.381889763779528	254
RegSeq661	0.316239316239316	234
RegSeq662	0.427509293680297	269
RegSeq663	0.25	208
RegSeq664	0.365384615384615	312
RegSeq665	0.310679611650485	103
RegSeq666	0.442477876106195	226
RegSeq667	0.333333333333333	141
RegSeq668	0.384057971014493	138
RegSeq669	0.36625	800
RegSeq670	0.336683417085427	398
RegSeq671	0.355871886120996	281
RegSeq672	0.205673758865248	141
RegSeq673	0.36318407960199	201
RegSeq674	0.270893371757925	347
RegSeq675	0.336	125
RegSeq676	0.382608695652174	230
RegSeq677	0.354107648725212	353
RegSeq678	0.298507462686567	134
RegSeq679	0.383333333333333	300
RegSeq680	0.242774566473988	173
RegSeq681	0.34472049689441	322
RegSeq682	0.31	100
RegSeq683	0.359467455621302	676
RegSeq684	0.316916488222698	467
RegSeq685	0.474770642201835	436
RegSeq686	0.25	176
RegSeq687	0.360341151385927	938
RegSeq688	0.352422907488987	227
RegSeq689	0.382978723404255	235
RegSeq690	0.330275229357798	436
RegSeq691	0.289855072463768	138
RegSeq692	0.337278106508876	169
RegSeq693	0.335329341317365	167
RegSeq694	0.290598290598291	234
RegSeq695	0.325949367088608	316
RegSeq696	0.297979797979798	198
RegSeq697	0.29957805907173	237
RegSeq698	0.347222222222222	144
RegSeq699	0.315789473684211	171
RegSeq700	0.354521625163827	1526
RegSeq701	0.234567901234568	81
RegSeq702	0.364406779661017	236
RegSeq703	0.358649789029536	474
RegSeq704	0.340852130325815	399
RegSeq705	0.307926829268293	328
RegSeq706	0.35423197492163	319
RegSeq707	0.439178515007899	633
RegSeq708	0.314345991561181	474
RegSeq709	0.372688477951636	703
RegSeq710	0.288770053475936	187
RegSeq711	0.328358208955224	335
RegSeq712	0.321428571428571	364
RegSeq713	0.303571428571429	168
RegSeq714	0.420849420849421	259
RegSeq715	0.258064516129032	186
RegSeq716	0.358381502890173	173
RegSeq717	0.285714285714286	119
RegSeq718	0.314159292035398	226
RegSeq719	0.371859296482412	199
RegSeq720	0.348837209302326	129
RegSeq721	0.43956043956044	182
RegSeq722	0.352490421455939	261
RegSeq723	0.238372093023256	172
RegSeq724	0.338855421686747	664
RegSeq725	0.452662721893491	676
RegSeq726	0.341137123745819	299
RegSeq727	0.327586206896552	348
RegSeq728	0.345177664974619	197
RegSeq729	0.262773722627737	137
RegSeq730	0.359253499222395	643
RegSeq731	0.361930294906166	373
RegSeq732	0.344086021505376	279
RegSeq733	0.346994535519126	732
RegSeq734	0.394838709677419	775
RegSeq735	0.28476821192053	151
RegSeq736	0.340909090909091	352
RegSeq737	0.385542168674699	1328
RegSeq738	0.366366366366366	1332
RegSeq739	0.372697724810401	923
RegSeq740	0.334061135371179	458
RegSeq741	0.334210526315789	380
RegSeq742	0.28	250
RegSeq743	0.366132723112128	437
RegSeq744	0.273684210526316	95
RegSeq745	0.367816091954023	609
RegSeq746	0.375510204081633	245
RegSeq747	0.352941176470588	119
RegSeq748	0.315463917525773	970
RegSeq749	0.322834645669291	127
RegSeq750	0.457685664939551	579
RegSeq751	0.399014778325123	203
RegSeq752	0.376146788990826	327
RegSeq753	0.353808353808354	407
RegSeq754	0.348336594911937	511
RegSeq755	0.32510885341074	689
RegSeq756	0.316326530612245	196
RegSeq757	0.310850439882698	341
RegSeq758	0.423670668953688	583
RegSeq759	0.46311010215664	881
RegSeq760	0.348958333333333	384
RegSeq761	0.324404761904762	336
RegSeq762	0.273255813953488	172
RegSeq763	0.312849162011173	179
RegSeq764	0.382352941176471	646
RegSeq765	0.321428571428571	140
RegSeq766	0.315533980582524	618
RegSeq767	0.371340523882897	649
RegSeq768	0.260450160771704	311
RegSeq769	0.304761904761905	525
RegSeq770	0.342948717948718	312
RegSeq771	0.363636363636364	209
RegSeq772	0.395973154362416	447
RegSeq773	0.326923076923077	208
RegSeq774	0.33	500
RegSeq775	0.317460317460317	252
RegSeq776	0.330434782608696	345
RegSeq777	0.271186440677966	118
RegSeq778	0.365079365079365	189
RegSeq779	0.334821428571429	672
RegSeq780	0.260416666666667	192
RegSeq781	0.33879781420765	1281
RegSeq782	0.28125	128
RegSeq783	0.384615384615385	182
RegSeq784	0.359223300970874	206
RegSeq785	0.287128712871287	202
RegSeq786	0.335329341317365	167
RegSeq787	0.301587301587302	252
RegSeq788	0.302931596091205	307
RegSeq789	0.418491484184915	822
RegSeq790	0.386178861788618	492
RegSeq791	0.351973684210526	304
RegSeq792	0.307692307692308	416
RegSeq793	0.371653543307087	1270
RegSeq794	0.317498020585907	1263
RegSeq795	0.401532567049808	1305
RegSeq796	0.375286041189931	1311
RegSeq797	0.381568926123382	1313
RegSeq798	0.352280237937872	1513
RegSeq799	0.345549738219895	955
RegSeq800	0.354430379746835	948
RegSeq801	0.42314335060449	579
RegSeq802	0.319852941176471	272
RegSeq803	0.322295805739514	906
RegSeq804	0.304511278195489	266
RegSeq805	0.358921161825726	964
RegSeq806	0.35609756097561	1025
RegSeq807	0.400192864030858	1037
RegSeq808	0.367724867724868	378
RegSeq809	0.296296296296296	243
RegSeq810	0.389830508474576	59
RegSeq811	0.326797385620915	306
RegSeq812	0.345565749235474	327
RegSeq813	0.320113314447592	353
RegSeq814	0.383775351014041	641
RegSeq815	0.327037773359841	1006
RegSeq816	0.369337979094077	574
RegSeq817	0.252173913043478	230
RegSeq818	0.382876712328767	1460
RegSeq819	0.345238095238095	168
RegSeq820	0.360406091370558	197
RegSeq821	0.382113821138211	492
RegSeq822	0.2725	400
